window_start_utc,window_end_utc,device,packet_count,packet_rate,mean_inter_arrival_ms,std_inter_arrival_ms,min_inter_arrival_ms,max_inter_arrival_ms,duplicate_ratio,seq_increment_mean,seq_increment_std,unique_modes,dominant_mode,label
2026-05-15T15:44:34.603Z,2026-05-15T15:45:34.603Z,esp32_3,7,0.1167,7546.17,6478.45,4297.0,22012.0,0.0,1.0,0.0,2,NORMAL,NORMAL
2026-05-15T15:44:35.208Z,2026-05-15T15:45:35.208Z,esp32_1,5,0.0833,12055.75,1886.59,9892.0,14958.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:44:42.535Z,2026-05-15T15:45:42.535Z,esp32_2,4,0.0667,13078.33,3306.22,8884.0,16965.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:44:44.603Z,2026-05-15T15:45:44.603Z,esp32_3,9,0.15,6856.88,5745.01,4150.0,22012.0,0.0,1.0,0.0,2,NORMAL,NORMAL
2026-05-15T15:44:45.208Z,2026-05-15T15:45:45.208Z,esp32_1,5,0.0833,12712.25,1418.17,11031.0,14958.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:44:52.535Z,2026-05-15T15:45:52.535Z,esp32_2,4,0.0667,13078.33,3306.22,8884.0,16965.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:44:54.603Z,2026-05-15T15:45:54.603Z,esp32_3,10,0.1667,5182.22,1589.39,4150.0,9507.0,0.0,1.1111,0.3143,1,NORMAL,NORMAL
2026-05-15T15:44:55.208Z,2026-05-15T15:45:55.208Z,esp32_1,4,0.0667,13272.67,1193.87,12342.0,14958.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:45:02.535Z,2026-05-15T15:46:02.535Z,esp32_2,4,0.0667,13265.67,3529.52,8884.0,17527.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:45:04.603Z,2026-05-15T15:46:04.603Z,esp32_3,12,0.2,5049.36,1467.16,4150.0,9507.0,0.0,1.0909,0.2875,1,NORMAL,NORMAL
2026-05-15T15:45:05.208Z,2026-05-15T15:46:05.208Z,esp32_1,4,0.0667,13653.0,1731.07,12342.0,16099.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:45:12.535Z,2026-05-15T15:46:12.535Z,esp32_2,4,0.0667,13265.67,3529.52,8884.0,17527.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:45:14.603Z,2026-05-15T15:46:14.603Z,esp32_3,12,0.2,5067.45,1473.35,4150.0,9507.0,0.0,1.0909,0.2875,1,NORMAL,NORMAL
2026-05-15T15:45:15.208Z,2026-05-15T15:46:15.208Z,esp32_1,5,0.0833,13771.25,1513.08,12342.0,16099.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:45:22.535Z,2026-05-15T15:46:22.535Z,esp32_2,4,0.0667,14656.0,4081.44,8884.0,17557.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:45:24.603Z,2026-05-15T15:46:24.603Z,esp32_3,12,0.2,5217.64,1437.51,4150.0,9507.0,0.0,1.0909,0.2875,1,NORMAL,NORMAL
2026-05-15T15:45:25.208Z,2026-05-15T15:46:25.208Z,esp32_1,4,0.0667,14247.67,1464.47,12518.0,16099.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:45:32.535Z,2026-05-15T15:46:32.535Z,esp32_2,4,0.0667,17244.0,421.61,16648.0,17557.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:45:34.603Z,2026-05-15T15:46:34.603Z,esp32_3,12,0.2,5292.27,1415.26,4204.0,9507.0,0.0,1.0909,0.2875,1,NORMAL,NORMAL
2026-05-15T15:45:35.208Z,2026-05-15T15:46:35.208Z,esp32_1,4,0.0667,15357.33,876.74,14126.0,16099.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:45:42.535Z,2026-05-15T15:46:42.535Z,esp32_2,4,0.0667,14670.67,3459.1,9807.0,17557.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:45:44.603Z,2026-05-15T15:46:44.603Z,esp32_3,12,0.2,4886.55,471.79,4204.0,5573.0,0.0,1.0,0.0,1,NORMAL,NORMAL
2026-05-15T15:45:45.208Z,2026-05-15T15:46:45.208Z,esp32_1,5,0.0833,11737.5,3319.6,8056.0,15847.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:45:52.535Z,2026-05-15T15:46:52.535Z,esp32_2,4,0.0667,14670.67,3459.1,9807.0,17557.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:45:54.603Z,2026-05-15T15:46:54.603Z,esp32_3,12,0.2,4898.45,485.99,4133.0,5573.0,0.0,1.0,0.0,1,NORMAL,NORMAL
2026-05-15T15:45:55.208Z,2026-05-15T15:46:55.208Z,esp32_1,5,0.0833,11737.5,3319.6,8056.0,15847.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:46:02.535Z,2026-05-15T15:47:02.535Z,esp32_2,4,0.0667,13584.67,2838.14,9807.0,16648.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:46:04.603Z,2026-05-15T15:47:04.603Z,esp32_3,16,0.2667,3682.2,1748.38,1030.0,5573.0,0.375,0.6,0.4899,2,NORMAL,NORMAL
2026-05-15T15:46:05.208Z,2026-05-15T15:47:05.208Z,esp32_1,5,0.0833,12078.25,3604.98,8056.0,15847.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:46:12.535Z,2026-05-15T15:47:12.535Z,esp32_2,5,0.0833,14441.0,2870.75,9807.0,17010.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:46:14.603Z,2026-05-15T15:47:14.603Z,esp32_3,23,0.3833,2567.41,1807.05,837.0,5573.0,0.6522,0.3182,0.4658,2,REPLAY_ATTACK,REPLAY_ATTACK
2026-05-15T15:46:15.208Z,2026-05-15T15:47:15.208Z,esp32_1,5,0.0833,11009.0,2892.45,8056.0,15489.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:46:22.535Z,2026-05-15T15:47:22.535Z,esp32_2,4,0.0667,13705.33,2970.42,9807.0,17010.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:46:24.603Z,2026-05-15T15:47:24.603Z,esp32_3,30,0.5,1960.28,1597.02,27.0,5573.0,0.8,0.1724,0.3777,2,REPLAY_ATTACK,REPLAY_ATTACK
2026-05-15T15:46:25.208Z,2026-05-15T15:47:25.208Z,esp32_1,6,0.1,11339.2,2670.05,8056.0,15489.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:46:32.535Z,2026-05-15T15:47:32.535Z,esp32_2,4,0.0667,16496.67,1625.86,14299.0,18181.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:46:34.603Z,2026-05-15T15:47:34.603Z,esp32_3,34,0.5667,1605.48,1236.14,27.0,5273.0,0.8529,0.1212,0.3264,3,REPLAY_ATTACK,REPLAY_ATTACK
2026-05-15T15:46:35.208Z,2026-05-15T15:47:35.208Z,esp32_1,5,0.0833,12160.0,2354.33,8921.0,15489.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:46:42.535Z,2026-05-15T15:47:42.535Z,esp32_2,4,0.0667,14523.0,4371.39,8378.0,18181.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:46:44.603Z,2026-05-15T15:47:44.603Z,esp32_3,32,0.5333,1405.65,973.0,27.0,4925.0,0.9062,0.0645,0.2457,3,REPLAY_ATTACK,REPLAY_ATTACK
2026-05-15T15:46:45.208Z,2026-05-15T15:47:45.208Z,esp32_1,4,0.0667,11994.33,476.59,11570.0,12660.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:46:52.535Z,2026-05-15T15:47:52.535Z,esp32_2,5,0.0833,13299.75,4338.3,8378.0,18181.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:46:54.603Z,2026-05-15T15:47:54.603Z,esp32_3,30,0.5,1176.21,439.91,27.0,2754.0,0.9333,0.0345,0.1825,2,REPLAY_ATTACK,REPLAY_ATTACK
2026-05-15T15:46:55.208Z,2026-05-15T15:47:55.208Z,esp32_1,5,0.0833,13261.0,2232.42,11570.0,17061.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:47:02.535Z,2026-05-15T15:48:02.535Z,esp32_2,5,0.0833,12834.25,4002.08,8378.0,18181.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:47:04.603Z,2026-05-15T15:48:04.603Z,esp32_3,25,0.4167,2221.12,5189.79,27.0,27008.0,0.88,0.0833,0.2764,2,REPLAY_ATTACK,REPLAY_ATTACK
2026-05-15T15:47:05.208Z,2026-05-15T15:48:05.208Z,esp32_1,4,0.0667,13824.67,2318.2,11753.0,17061.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:47:12.535Z,2026-05-15T15:48:12.535Z,esp32_2,4,0.0667,11052.0,2941.06,8378.0,15148.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:47:14.603Z,2026-05-15T15:48:14.603Z,esp32_3,16,0.2667,2819.6,6488.29,27.0,27008.0,0.8125,0.1333,0.3399,2,REPLAY_ATTACK,REPLAY_ATTACK
2026-05-15T15:47:15.208Z,2026-05-15T15:48:15.208Z,esp32_1,4,0.0667,13881.0,2291.11,11753.0,17061.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:47:22.535Z,2026-05-15T15:48:22.535Z,esp32_2,5,0.0833,12516.5,3594.67,8378.0,16910.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:47:24.603Z,2026-05-15T15:48:24.603Z,esp32_3,8,0.1333,8252.29,11244.76,851.0,27008.0,0.5,0.4286,0.4949,2,REPLAY_ATTACK,REPLAY_ATTACK
2026-05-15T15:47:25.208Z,2026-05-15T15:48:25.208Z,esp32_1,4,0.0667,14338.33,1929.0,12829.0,17061.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:47:32.535Z,2026-05-15T15:48:32.535Z,esp32_2,4,0.0667,13896.0,3101.1,9630.0,16910.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:47:34.603Z,2026-05-15T15:48:34.603Z,esp32_3,2,0.0333,25011.0,0.0,25011.0,25011.0,0.0,1.0,0.0,1,SLOW_RATE_ATTACK,SLOW_RATE_ATTACK
2026-05-15T15:47:35.208Z,2026-05-15T15:48:35.208Z,esp32_1,5,0.0833,14571.0,1718.49,12829.0,17061.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:47:42.535Z,2026-05-15T15:48:42.535Z,esp32_2,3,0.05,16029.0,881.0,15148.0,16910.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:47:44.603Z,2026-05-15T15:48:44.603Z,esp32_3,3,0.05,23011.0,2000.0,21011.0,25011.0,0.3333,0.5,0.5,2,SLOW_RATE_ATTACK,SLOW_RATE_ATTACK
2026-05-15T15:47:45.208Z,2026-05-15T15:48:45.208Z,esp32_1,4,0.0667,13741.0,1087.2,12829.0,15269.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:47:52.535Z,2026-05-15T15:48:52.535Z,esp32_2,2,0.0333,16910.0,0.0,16910.0,16910.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:47:54.603Z,2026-05-15T15:48:54.603Z,esp32_3,12,0.2,5079.18,8499.04,840.0,25011.0,0.8333,0.0909,0.2875,2,REPLAY_ATTACK,REPLAY_ATTACK
2026-05-15T15:47:55.208Z,2026-05-15T15:48:55.208Z,esp32_1,4,0.0667,13515.33,1302.1,12152.0,15269.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:48:02.535Z,2026-05-15T15:49:02.535Z,esp32_2,2,0.0333,35221.0,0.0,35221.0,35221.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:48:04.603Z,2026-05-15T15:49:04.603Z,esp32_3,19,0.3167,2283.0,4549.65,840.0,21011.0,0.9474,0.0,0.0,2,REPLAY_ATTACK,REPLAY_ATTACK
2026-05-15T15:48:05.208Z,2026-05-15T15:49:05.208Z,esp32_1,5,0.0833,13317.75,1178.44,12152.0,15269.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:48:12.535Z,2026-05-15T15:49:12.535Z,esp32_2,3,0.05,23399.5,11821.5,11578.0,35221.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:48:14.603Z,2026-05-15T15:49:14.603Z,esp32_3,39,0.65,1349.61,3273.63,171.0,21011.0,0.5641,0.4211,0.4937,3,REPLAY_ATTACK,REPLAY_ATTACK
2026-05-15T15:48:15.208Z,2026-05-15T15:49:15.208Z,esp32_1,4,0.0667,13382.0,1354.66,12152.0,15269.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:48:22.535Z,2026-05-15T15:49:22.535Z,esp32_2,3,0.05,9612.0,1966.0,7646.0,11578.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:48:24.603Z,2026-05-15T15:49:24.603Z,esp32_3,78,1.3,519.04,495.17,3.0,1798.0,0.2692,0.7403,0.4672,2,DOS_FLOOD,DOS_FLOOD
2026-05-15T15:48:25.208Z,2026-05-15T15:49:25.208Z,esp32_1,5,0.0833,12524.0,3283.04,7977.0,17242.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:48:32.535Z,2026-05-15T15:49:32.535Z,esp32_2,4,0.0667,12019.33,3763.94,7646.0,16834.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:48:34.603Z,2026-05-15T15:49:34.603Z,esp32_3,119,1.9833,424.88,423.05,3.0,1798.0,0.1765,0.8475,0.4244,2,DOS_FLOOD,DOS_FLOOD
2026-05-15T15:48:35.208Z,2026-05-15T15:49:35.208Z,esp32_1,4,0.0667,12648.0,3782.81,7977.0,17242.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:48:42.535Z,2026-05-15T15:49:42.535Z,esp32_2,4,0.0667,12019.33,3763.94,7646.0,16834.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:48:44.603Z,2026-05-15T15:49:44.603Z,esp32_3,140,2.3333,424.8,421.89,3.0,1798.0,0.1857,0.8345,0.4257,2,DOS_FLOOD,DOS_FLOOD
2026-05-15T15:48:45.208Z,2026-05-15T15:49:45.208Z,esp32_1,5,0.0833,13678.5,3730.69,7977.0,17242.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:48:52.535Z,2026-05-15T15:49:52.535Z,esp32_2,5,0.0833,13116.0,3772.73,7646.0,16834.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:48:54.603Z,2026-05-15T15:49:54.603Z,esp32_3,139,2.3167,421.09,419.24,3.0,1798.0,0.1799,0.8406,0.4213,2,DOS_FLOOD,DOS_FLOOD
2026-05-15T15:48:55.208Z,2026-05-15T15:49:55.208Z,esp32_1,4,0.0667,13996.33,4260.67,7977.0,17242.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:49:02.535Z,2026-05-15T15:50:02.535Z,esp32_2,5,0.0833,12866.0,3897.43,7646.0,16834.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:49:04.603Z,2026-05-15T15:50:04.603Z,esp32_3,140,2.3333,419.08,406.39,3.0,1610.0,0.1857,0.8345,0.4257,2,DOS_FLOOD,DOS_FLOOD
2026-05-15T15:49:05.208Z,2026-05-15T15:50:05.208Z,esp32_1,4,0.0667,13688.67,4042.95,7977.0,16770.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:49:12.535Z,2026-05-15T15:50:12.535Z,esp32_2,4,0.0667,14606.0,2853.58,10578.0,16834.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:49:14.603Z,2026-05-15T15:50:14.603Z,esp32_3,128,2.1333,462.09,431.4,3.0,1610.0,0.2344,0.7874,0.4633,3,DOS_FLOOD,DOS_FLOOD
2026-05-15T15:49:15.208Z,2026-05-15T15:50:15.208Z,esp32_1,5,0.0833,14402.75,3713.33,7977.0,16770.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:49:22.535Z,2026-05-15T15:50:22.535Z,esp32_2,4,0.0667,14703.0,2931.55,10578.0,17125.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:49:24.603Z,2026-05-15T15:50:24.603Z,esp32_3,90,1.5,647.43,732.78,44.0,4705.0,0.3333,0.6854,0.5105,3,DOS_FLOOD,DOS_FLOOD
2026-05-15T15:49:25.208Z,2026-05-15T15:50:25.208Z,esp32_1,4,0.0667,14771.0,2350.82,11449.0,16545.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:49:32.535Z,2026-05-15T15:50:32.535Z,esp32_2,4,0.0667,14840.67,3016.75,10578.0,17125.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:49:34.603Z,2026-05-15T15:50:34.603Z,esp32_3,51,0.85,1147.84,1144.04,156.0,5199.0,0.5882,0.4,0.4899,3,REPLAY_ATTACK,REPLAY_ATTACK
2026-05-15T15:49:35.208Z,2026-05-15T15:50:35.208Z,esp32_1,4,0.0667,14771.0,2350.82,11449.0,16545.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:49:42.535Z,2026-05-15T15:50:42.535Z,esp32_2,4,0.0667,14840.67,3016.75,10578.0,17125.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:49:44.603Z,2026-05-15T15:50:44.603Z,esp32_3,31,0.5167,1849.97,1372.06,828.0,5199.0,0.7419,0.2333,0.423,2,REPLAY_ATTACK,REPLAY_ATTACK
2026-05-15T15:49:45.208Z,2026-05-15T15:50:45.208Z,esp32_1,4,0.0667,13444.33,2222.4,11449.0,16545.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:49:52.535Z,2026-05-15T15:50:52.535Z,esp32_2,4,0.0667,15613.33,1925.5,12896.0,17125.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:49:54.603Z,2026-05-15T15:50:54.603Z,esp32_3,25,0.4167,2355.79,1726.11,833.0,5549.0,0.6,0.375,0.4841,2,REPLAY_ATTACK,REPLAY_ATTACK
2026-05-15T15:49:55.208Z,2026-05-15T15:50:55.208Z,esp32_1,5,0.0833,12426.5,2610.03,9373.0,16545.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:50:02.535Z,2026-05-15T15:51:02.535Z,esp32_2,4,0.0667,14869.33,1601.65,12896.0,16819.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:50:04.603Z,2026-05-15T15:51:04.603Z,esp32_3,18,0.3,3311.59,1874.45,833.0,5874.0,0.3333,0.6471,0.4779,2,NORMAL,NORMAL
2026-05-15T15:50:05.208Z,2026-05-15T15:51:05.208Z,esp32_1,5,0.0833,12224.0,2295.06,9373.0,15735.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:50:12.535Z,2026-05-15T15:51:12.535Z,esp32_2,5,0.0833,14330.25,1672.06,12713.0,16819.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:50:14.603Z,2026-05-15T15:51:14.603Z,esp32_3,12,0.2,4978.18,627.67,4022.0,5876.0,0.0,1.0,0.0,1,NORMAL,NORMAL
2026-05-15T15:50:15.208Z,2026-05-15T15:51:15.208Z,esp32_1,4,0.0667,12482.33,2599.25,9373.0,15735.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:50:22.535Z,2026-05-15T15:51:22.535Z,esp32_2,5,0.0833,12723.75,1594.35,10393.0,14893.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:50:24.603Z,2026-05-15T15:51:24.603Z,esp32_3,12,0.2,5157.09,563.65,4022.0,5876.0,0.0,1.0,0.0,1,NORMAL,NORMAL
2026-05-15T15:50:25.208Z,2026-05-15T15:51:25.208Z,esp32_1,4,0.0667,12725.67,2608.6,9373.0,15735.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:50:32.535Z,2026-05-15T15:51:32.535Z,esp32_2,4,0.0667,12666.33,1837.41,10393.0,14893.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:50:34.603Z,2026-05-15T15:51:34.603Z,esp32_3,12,0.2,5158.09,576.59,4022.0,5876.0,0.0,1.0,0.0,1,NORMAL,NORMAL
2026-05-15T15:50:35.208Z,2026-05-15T15:51:35.208Z,esp32_1,4,0.0667,12725.67,2608.6,9373.0,15735.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:50:42.535Z,2026-05-15T15:51:42.535Z,esp32_2,5,0.0833,13763.5,2478.59,10393.0,17055.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:50:44.603Z,2026-05-15T15:51:44.603Z,esp32_3,12,0.2,5335.0,464.91,4428.0,5876.0,0.0,1.0,0.0,1,NORMAL,NORMAL
2026-05-15T15:50:45.208Z,2026-05-15T15:51:45.208Z,esp32_1,4,0.0667,18196.67,5475.73,13069.0,25786.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:50:52.535Z,2026-05-15T15:51:52.535Z,esp32_2,4,0.0667,13387.0,2761.19,10393.0,17055.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:50:54.603Z,2026-05-15T15:51:54.603Z,esp32_3,11,0.1833,5349.5,425.12,4449.0,5876.0,0.0,1.0,0.0,1,NORMAL,NORMAL
2026-05-15T15:50:55.208Z,2026-05-15T15:51:55.208Z,esp32_1,3,0.05,19427.5,6358.5,13069.0,25786.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:51:02.535Z,2026-05-15T15:52:02.535Z,esp32_2,4,0.0667,14749.0,3081.93,10393.0,17055.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:51:04.603Z,2026-05-15T15:52:04.603Z,esp32_3,11,0.1833,5368.0,420.89,4449.0,5876.0,0.0,1.0,0.0,1,NORMAL,NORMAL
2026-05-15T15:51:05.208Z,2026-05-15T15:52:05.208Z,esp32_1,3,0.05,21102.0,4684.0,16418.0,25786.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:51:12.535Z,2026-05-15T15:52:12.535Z,esp32_2,3,0.05,16927.0,128.0,16799.0,17055.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:51:14.603Z,2026-05-15T15:52:14.603Z,esp32_3,11,0.1833,5242.4,457.07,4449.0,5819.0,0.0,1.0,0.0,1,NORMAL,NORMAL
2026-05-15T15:51:15.208Z,2026-05-15T15:52:15.208Z,esp32_1,4,0.0667,19080.33,4775.02,15037.0,25786.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:51:22.535Z,2026-05-15T15:52:22.535Z,esp32_2,3,0.05,20130.5,3331.5,16799.0,23462.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:51:24.603Z,2026-05-15T15:52:24.603Z,esp32_3,11,0.1833,5307.7,449.92,4513.0,5842.0,0.0,1.0,0.0,1,NORMAL,NORMAL
2026-05-15T15:51:25.208Z,2026-05-15T15:52:25.208Z,esp32_1,3,0.05,15727.5,690.5,15037.0,16418.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:51:32.535Z,2026-05-15T15:52:32.535Z,esp32_2,4,0.0667,17278.33,4865.08,11574.0,23462.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:51:34.603Z,2026-05-15T15:52:34.603Z,esp32_3,11,0.1833,5270.9,511.66,4513.0,5900.0,0.0,1.0,0.0,1,NORMAL,NORMAL
2026-05-15T15:51:35.208Z,2026-05-15T15:52:35.208Z,esp32_1,4,0.0667,16015.0,695.11,15037.0,16590.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:51:42.535Z,2026-05-15T15:52:42.535Z,esp32_2,4,0.0667,15001.67,6018.14,9969.0,23462.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:51:44.603Z,2026-05-15T15:52:44.603Z,esp32_3,11,0.1833,5388.6,515.32,4513.0,5900.0,0.0,1.0,0.0,1,NORMAL,NORMAL
2026-05-15T15:51:45.208Z,2026-05-15T15:52:45.208Z,esp32_1,4,0.0667,14104.67,2498.44,10687.0,16590.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:51:52.535Z,2026-05-15T15:52:52.535Z,esp32_2,4,0.0667,15001.67,6018.14,9969.0,23462.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:51:54.603Z,2026-05-15T15:52:54.603Z,esp32_3,11,0.1833,5416.4,528.77,4513.0,5900.0,0.0,1.0,0.0,1,NORMAL,NORMAL
2026-05-15T15:51:55.208Z,2026-05-15T15:52:55.208Z,esp32_1,4,0.0667,14104.67,2498.44,10687.0,16590.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:52:02.535Z,2026-05-15T15:53:02.535Z,esp32_2,4,0.0667,12216.33,2145.79,9969.0,15106.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:52:04.603Z,2026-05-15T15:53:04.603Z,esp32_3,11,0.1833,5832.7,1166.92,4697.0,9095.0,0.0,1.1,0.3,1,NORMAL,NORMAL
2026-05-15T15:52:05.208Z,2026-05-15T15:53:05.208Z,esp32_1,4,0.0667,14263.67,2566.95,10687.0,16590.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:52:12.535Z,2026-05-15T15:53:12.535Z,esp32_2,5,0.0833,12076.75,1873.97,9969.0,15106.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
2026-05-15T15:52:14.603Z,2026-05-15T15:53:14.603Z,esp32_3,11,0.1833,5874.6,1132.92,4697.0,9095.0,0.0,1.1,0.3,1,NORMAL,NORMAL
2026-05-15T15:52:15.208Z,2026-05-15T15:53:15.208Z,esp32_1,4,0.0667,12976.0,1978.46,10687.0,15514.0,0.0,0.0,0.0,1,LEGITIMATE,LEGITIMATE
