timestamp_utc,topic,device,mode,seq,temp,humidity,light,inter_arrival_ms,label
2026-06-08T18:47:35.654Z,netguard/device2,esp32_2,NORMAL,1535,-1,-1,1,1,SLOW_RATE_ATTACK
2026-06-08T18:47:35.655Z,netguard/device2,esp32_2,NORMAL,1536,-1,-1,1,1,SLOW_RATE_ATTACK
2026-06-08T18:47:36.431Z,netguard/cmd,cmd,NORMAL,-1,-1,-1,-1,23903,SLOW_RATE_ATTACK
2026-06-08T18:47:37.155Z,netguard/device1,esp32_1,NORMAL,1632,27.9,65.0,-1,6663,SLOW_RATE_ATTACK
2026-06-08T18:47:37.375Z,netguard/device2,esp32_2,NORMAL,1537,-1,-1,1,1719,SLOW_RATE_ATTACK
2026-06-08T18:47:39.834Z,netguard/attacker,esp32_3,NORMAL,3657,-1,-1,-1,10086,NORMAL
2026-06-08T18:47:40.572Z,netguard/device2,esp32_2,NORMAL,1538,-1,-1,1,3197,NORMAL
2026-06-08T18:47:41.556Z,netguard/device1,esp32_1,NORMAL,1633,27.8,65.0,-1,4400,NORMAL
2026-06-08T18:47:41.558Z,netguard/attacker,esp32_3,NORMAL,3658,-1,-1,-1,1723,NORMAL
2026-06-08T18:47:43.278Z,netguard/device2,esp32_2,NORMAL,1539,-1,-1,1,2706,NORMAL
2026-06-08T18:47:43.524Z,netguard/device1,esp32_1,NORMAL,1634,27.9,65.0,-1,1967,NORMAL
2026-06-08T18:47:46.229Z,netguard/device2,esp32_2,NORMAL,1540,-1,-1,1,2950,NORMAL
2026-06-08T18:47:46.233Z,netguard/attacker,esp32_3,NORMAL,3659,-1,-1,-1,4675,NORMAL
2026-06-08T18:47:47.215Z,netguard/device1,esp32_1,NORMAL,1635,27.9,65.0,-1,3691,NORMAL
2026-06-08T18:47:48.444Z,netguard/attacker,esp32_3,NORMAL,3660,-1,-1,-1,2211,NORMAL
2026-06-08T18:47:49.182Z,netguard/device2,esp32_2,NORMAL,1541,-1,-1,1,2952,NORMAL
2026-06-08T18:47:49.920Z,netguard/device1,esp32_1,NORMAL,1636,27.9,65.0,-1,2705,NORMAL
2026-06-08T18:47:51.887Z,netguard/device2,esp32_2,NORMAL,1542,-1,-1,1,2705,NORMAL
2026-06-08T18:47:53.856Z,netguard/device1,esp32_1,NORMAL,1637,27.9,65.0,-1,3935,NORMAL
2026-06-08T18:47:54.347Z,netguard/attacker,esp32_3,NORMAL,3661,-1,-1,-1,5902,NORMAL
2026-06-08T18:47:55.824Z,netguard/device2,esp32_2,NORMAL,1543,-1,-1,1,3937,NORMAL
2026-06-08T18:47:56.316Z,netguard/device1,esp32_1,NORMAL,1638,27.9,65.0,-1,2460,NORMAL
2026-06-08T18:47:58.080Z,netguard/attacker,esp32_3,NORMAL,3662,-1,-1,-1,3733,NORMAL
2026-06-08T18:47:58.529Z,netguard/device2,esp32_2,NORMAL,1544,-1,-1,1,2704,NORMAL
2026-06-08T18:47:59.759Z,netguard/device1,esp32_1,NORMAL,1639,27.9,65.0,-1,3443,NORMAL
2026-06-08T18:48:01.481Z,netguard/attacker,esp32_3,NORMAL,3663,-1,-1,-1,3400,NORMAL
2026-06-08T18:48:02.712Z,netguard/device2,esp32_2,NORMAL,1545,-1,-1,1,4182,NORMAL
2026-06-08T18:48:03.449Z,netguard/device1,esp32_1,NORMAL,1640,27.9,65.0,-1,3689,NORMAL
2026-06-08T18:48:04.680Z,netguard/device2,esp32_2,NORMAL,1546,-1,-1,1,1967,NORMAL
2026-06-08T18:48:05.663Z,netguard/attacker,esp32_3,NORMAL,3664,-1,-1,-1,4182,NORMAL
2026-06-08T18:48:05.910Z,netguard/device1,esp32_1,NORMAL,1641,27.9,65.0,-1,2460,NORMAL
2026-06-08T18:48:10.339Z,netguard/device1,esp32_1,NORMAL,1642,27.9,65.0,-1,4429,NORMAL
2026-06-08T18:48:10.830Z,netguard/attacker,esp32_3,NORMAL,3665,-1,-1,-1,5166,NORMAL
2026-06-08T18:48:11.321Z,netguard/attacker,esp32_3,NORMAL,3666,-1,-1,-1,491,NORMAL
2026-06-08T18:48:13.781Z,netguard/attacker,esp32_3,NORMAL,3667,-1,-1,-1,2459,NORMAL
2026-06-08T18:48:15.257Z,netguard/device1,esp32_1,NORMAL,1643,28.0,65.0,-1,4918,NORMAL
2026-06-08T18:48:18.210Z,netguard/attacker,esp32_3,NORMAL,3668,-1,-1,-1,4428,NORMAL
2026-06-08T18:48:19.685Z,netguard/device1,esp32_1,NORMAL,1644,28.0,65.0,-1,4427,NORMAL
2026-06-08T18:48:20.915Z,netguard/attacker,esp32_3,NORMAL,3669,-1,-1,-1,2705,NORMAL
2026-06-08T18:48:21.653Z,netguard/device2,esp32_2,NORMAL,1547,-1,-1,1,16972,NORMAL
2026-06-08T18:48:22.145Z,netguard/device2,esp32_2,NORMAL,1548,-1,-1,1,491,NORMAL
2026-06-08T18:48:22.146Z,netguard/device2,esp32_2,NORMAL,1549,-1,-1,1,1,NORMAL
2026-06-08T18:48:22.148Z,netguard/device2,esp32_2,NORMAL,1550,-1,-1,1,2,NORMAL
2026-06-08T18:48:22.149Z,netguard/device2,esp32_2,NORMAL,1551,-1,-1,1,0,NORMAL
2026-06-08T18:48:24.358Z,netguard/device1,esp32_1,NORMAL,1645,28.0,65.0,-1,4673,NORMAL
2026-06-08T18:48:24.607Z,netguard/attacker,esp32_3,NORMAL,3670,-1,-1,-1,3691,NORMAL
2026-06-08T18:48:26.080Z,netguard/device2,esp32_2,NORMAL,1552,-1,-1,1,3931,NORMAL
2026-06-08T18:48:27.557Z,netguard/attacker,esp32_3,NORMAL,3671,-1,-1,-1,2950,NORMAL
2026-06-08T18:48:27.803Z,netguard/device1,esp32_1,NORMAL,1646,28.0,65.0,-1,3444,NORMAL
2026-06-08T18:48:28.541Z,netguard/device2,esp32_2,NORMAL,1553,-1,-1,1,2460,NORMAL
2026-06-08T18:48:31.493Z,netguard/attacker,esp32_3,NORMAL,3672,-1,-1,-1,3935,NORMAL
2026-06-08T18:48:34.691Z,netguard/device2,esp32_2,NORMAL,1554,-1,-1,1,6150,NORMAL
2026-06-08T18:48:35.428Z,netguard/device2,esp32_2,NORMAL,1555,-1,-1,1,737,NORMAL
2026-06-08T18:48:35.430Z,netguard/attacker,esp32_3,NORMAL,3673,-1,-1,-1,3937,NORMAL
2026-06-08T18:48:37.959Z,netguard/attacker,esp32_3,NORMAL,3674,-1,-1,-1,2528,NORMAL
2026-06-08T18:48:38.135Z,netguard/device1,esp32_1,NORMAL,1647,28.0,65.0,-1,10331,NORMAL
2026-06-08T18:48:38.627Z,netguard/device1,esp32_1,NORMAL,1648,28.0,65.0,-1,491,NORMAL
2026-06-08T18:48:38.872Z,netguard/device2,esp32_2,NORMAL,1556,-1,-1,1,3443,NORMAL
2026-06-08T18:48:40.846Z,netguard/device1,esp32_1,NORMAL,1649,28.0,65.0,-1,2219,NORMAL
2026-06-08T18:48:41.602Z,netguard/device2,esp32_2,NORMAL,1557,-1,-1,1,2729,NORMAL
2026-06-08T18:48:41.824Z,netguard/attacker,esp32_3,NORMAL,3675,-1,-1,-1,3865,NORMAL
2026-06-08T18:48:43.054Z,netguard/device1,esp32_1,NORMAL,1650,28.0,65.0,-1,2207,NORMAL
2026-06-08T18:48:45.270Z,netguard/attacker,esp32_3,NORMAL,3676,-1,-1,-1,3445,NORMAL
2026-06-08T18:48:47.236Z,netguard/device2,esp32_2,NORMAL,1558,-1,-1,1,5634,NORMAL
2026-06-08T18:48:48.468Z,netguard/attacker,esp32_3,NORMAL,3677,-1,-1,-1,3198,NORMAL
2026-06-08T18:48:49.943Z,netguard/device2,esp32_2,NORMAL,1559,-1,-1,1,2706,NORMAL
2026-06-08T18:48:51.172Z,netguard/device1,esp32_1,NORMAL,1651,28.0,65.0,-1,8117,NORMAL
2026-06-08T18:48:52.156Z,netguard/device1,esp32_1,NORMAL,1652,28.0,65.0,-1,983,NORMAL
2026-06-08T18:48:52.403Z,netguard/attacker,esp32_3,NORMAL,3678,-1,-1,-1,3934,NORMAL
2026-06-08T18:48:53.878Z,netguard/device2,esp32_2,NORMAL,1560,-1,-1,1,3934,NORMAL
2026-06-08T18:48:53.881Z,netguard/device1,esp32_1,NORMAL,1653,28.0,65.0,-1,1725,NORMAL
2026-06-08T18:48:57.814Z,netguard/device1,esp32_1,NORMAL,1654,28.0,65.0,-1,3932,NORMAL
2026-06-08T18:48:57.817Z,netguard/attacker,esp32_3,NORMAL,3679,-1,-1,-1,5413,NORMAL
2026-06-08T18:49:01.013Z,netguard/attacker,esp32_3,NORMAL,3680,-1,-1,-1,3195,NORMAL
2026-06-08T18:49:02.490Z,netguard/device1,esp32_1,NORMAL,1655,28.0,65.0,-1,4675,NORMAL
2026-06-08T18:49:02.491Z,netguard/device1,esp32_1,NORMAL,1656,28.0,65.0,-1,1,NORMAL
2026-06-08T18:49:02.981Z,netguard/device1,esp32_1,NORMAL,1657,28.0,65.0,-1,489,NORMAL
2026-06-08T18:49:04.211Z,netguard/device2,esp32_2,NORMAL,1561,-1,-1,1,10332,NORMAL
2026-06-08T18:49:04.702Z,netguard/device2,esp32_2,NORMAL,1562,-1,-1,1,491,NORMAL
2026-06-08T18:49:05.440Z,netguard/attacker,esp32_3,NORMAL,3681,-1,-1,-1,4427,NORMAL
2026-06-08T18:49:06.179Z,netguard/device2,esp32_2,NORMAL,1563,-1,-1,1,1476,NORMAL
2026-06-08T18:49:07.163Z,netguard/device1,esp32_1,NORMAL,1658,28.0,65.0,-1,4182,NORMAL
2026-06-08T18:49:07.655Z,netguard/attacker,esp32_3,NORMAL,3682,-1,-1,-1,2214,NORMAL
2026-06-08T18:49:11.345Z,netguard/device2,esp32_2,NORMAL,1564,-1,-1,1,5166,NORMAL
2026-06-08T18:49:11.837Z,netguard/device1,esp32_1,NORMAL,1659,28.0,65.0,-1,4674,NORMAL
2026-06-08T18:49:12.574Z,netguard/attacker,esp32_3,NORMAL,3683,-1,-1,-1,4919,NORMAL
2026-06-08T18:49:15.771Z,netguard/device1,esp32_1,NORMAL,1660,28.0,65.0,-1,3934,NORMAL
2026-06-08T18:49:16.756Z,netguard/attacker,esp32_3,NORMAL,3684,-1,-1,-1,4181,NORMAL
2026-06-08T18:49:17.256Z,netguard/attacker,esp32_3,NORMAL,3685,-1,-1,-1,500,NORMAL
2026-06-08T18:49:18.232Z,netguard/device2,esp32_2,NORMAL,1565,-1,-1,1,6886,NORMAL
2026-06-08T18:49:18.235Z,netguard/device1,esp32_1,NORMAL,1661,28.0,65.0,-1,2463,NORMAL
2026-06-08T18:49:19.463Z,netguard/device2,esp32_2,NORMAL,1566,-1,-1,1,1231,NORMAL
2026-06-08T18:49:21.677Z,netguard/device1,esp32_1,NORMAL,1662,28.0,65.0,-1,3442,NORMAL
2026-06-08T18:49:24.628Z,netguard/device1,esp32_1,NORMAL,1663,28.0,65.0,-1,2950,NORMAL
2026-06-08T18:49:25.366Z,netguard/attacker,esp32_3,NORMAL,3686,-1,-1,-1,8110,NORMAL
2026-06-08T18:49:25.857Z,netguard/attacker,esp32_3,NORMAL,3687,-1,-1,-1,490,NORMAL
2026-06-08T18:49:26.350Z,netguard/attacker,esp32_3,NORMAL,3688,-1,-1,-1,492,NORMAL
2026-06-08T18:49:26.843Z,netguard/device1,esp32_1,NORMAL,1664,28.0,65.0,-1,2214,NORMAL
2026-06-08T18:49:29.549Z,netguard/attacker,esp32_3,NORMAL,3689,-1,-1,-1,3199,NORMAL
2026-06-08T18:49:33.485Z,netguard/attacker,esp32_3,NORMAL,3690,-1,-1,-1,3935,NORMAL
2026-06-08T18:49:37.420Z,netguard/attacker,esp32_3,NORMAL,3691,-1,-1,-1,3935,NORMAL
2026-06-08T18:49:37.666Z,netguard/device2,esp32_2,NORMAL,1567,-1,-1,1,18202,NORMAL
2026-06-08T18:49:38.158Z,netguard/device2,esp32_2,NORMAL,1568,-1,-1,1,492,NORMAL
2026-06-08T18:49:38.160Z,netguard/device2,esp32_2,NORMAL,1569,-1,-1,1,2,NORMAL
2026-06-08T18:49:38.162Z,netguard/device2,esp32_2,NORMAL,1570,-1,-1,1,1,NORMAL
2026-06-08T18:49:38.171Z,netguard/device2,esp32_2,NORMAL,1571,-1,-1,1,8,NORMAL
2026-06-08T18:49:41.847Z,netguard/device2,esp32_2,NORMAL,1572,-1,-1,1,3676,NORMAL
2026-06-08T18:49:41.849Z,netguard/attacker,esp32_3,NORMAL,3692,-1,-1,-1,4429,NORMAL
2026-06-08T18:49:44.062Z,netguard/device2,esp32_2,NORMAL,1573,-1,-1,1,2214,NORMAL
2026-06-08T18:49:44.801Z,netguard/attacker,esp32_3,NORMAL,3693,-1,-1,-1,2951,NORMAL
2026-06-08T18:49:45.541Z,netguard/device1,esp32_1,NORMAL,1665,28.0,65.0,-1,18698,NORMAL
2026-06-08T18:49:46.030Z,netguard/device1,esp32_1,NORMAL,1666,28.0,65.0,-1,489,NORMAL
2026-06-08T18:49:46.032Z,netguard/device1,esp32_1,NORMAL,1667,28.1,65.0,-1,1,NORMAL
2026-06-08T18:49:46.039Z,netguard/device1,esp32_1,NORMAL,1668,28.1,65.0,-1,7,NORMAL
2026-06-08T18:49:46.041Z,netguard/device1,esp32_1,NORMAL,1669,28.1,65.0,-1,1,NORMAL
2026-06-08T18:49:46.771Z,netguard/device2,esp32_2,NORMAL,1574,-1,-1,1,2709,NORMAL
2026-06-08T18:49:49.474Z,netguard/device1,esp32_1,NORMAL,1670,28.1,65.0,-1,3432,NORMAL
2026-06-08T18:49:49.476Z,netguard/attacker,esp32_3,NORMAL,3694,-1,-1,-1,4674,NORMAL
2026-06-08T18:49:51.442Z,netguard/device2,esp32_2,NORMAL,1575,-1,-1,1,4671,NORMAL
2026-06-08T18:49:51.934Z,netguard/device1,esp32_1,NORMAL,1671,28.1,65.0,-1,2460,NORMAL
2026-06-08T18:49:53.410Z,netguard/attacker,esp32_3,NORMAL,3695,-1,-1,-1,3933,NORMAL
2026-06-08T18:49:54.394Z,netguard/device1,esp32_1,NORMAL,1672,28.1,65.0,-1,2460,NORMAL
2026-06-08T18:49:56.117Z,netguard/device2,esp32_2,NORMAL,1576,-1,-1,1,4674,NORMAL
2026-06-08T18:49:56.361Z,netguard/attacker,esp32_3,NORMAL,3696,-1,-1,-1,2951,NORMAL
2026-06-08T18:49:57.837Z,netguard/device1,esp32_1,NORMAL,1673,28.1,64.0,-1,3442,NORMAL
2026-06-08T18:49:59.314Z,netguard/device2,esp32_2,NORMAL,1577,-1,-1,1,3196,NORMAL
2026-06-08T18:49:59.319Z,netguard/attacker,esp32_3,NORMAL,3697,-1,-1,-1,2957,NORMAL
2026-06-08T18:50:02.269Z,netguard/device2,esp32_2,NORMAL,1578,-1,-1,1,2955,NORMAL
2026-06-08T18:50:04.481Z,netguard/cmd,cmd,SLOW_RATE_ATTACK,-1,-1,-1,-1,148049,SLOW_RATE_ATTACK
2026-06-08T18:50:06.940Z,netguard/device2,esp32_2,NORMAL,1579,-1,-1,1,4670,SLOW_RATE_ATTACK
2026-06-08T18:50:10.138Z,netguard/device1,esp32_1,NORMAL,1674,28.0,65.0,-1,12301,SLOW_RATE_ATTACK
2026-06-08T18:50:10.628Z,netguard/device1,esp32_1,NORMAL,1675,28.0,65.0,-1,490,SLOW_RATE_ATTACK
2026-06-08T18:50:10.631Z,netguard/device1,esp32_1,NORMAL,1676,28.0,65.0,-1,2,SLOW_RATE_ATTACK
2026-06-08T18:50:12.845Z,netguard/attacker,esp32_3,NORMAL,3698,-1,-1,-1,13525,NORMAL
2026-06-08T18:50:13.335Z,netguard/attacker,esp32_3,NORMAL,3699,-1,-1,-1,490,NORMAL
2026-06-08T18:50:13.338Z,netguard/attacker,esp32_3,SLOW_RATE_ATTACK,3700,-1,-1,-1,2,SLOW_RATE_ATTACK
2026-06-08T18:50:15.057Z,netguard/device1,esp32_1,NORMAL,1677,28.1,65.0,-1,4426,SLOW_RATE_ATTACK
2026-06-08T18:50:15.549Z,netguard/cmd,cmd,NORMAL,-1,-1,-1,-1,11068,SLOW_RATE_ATTACK
2026-06-08T18:50:16.041Z,netguard/attacker,esp32_3,NORMAL,3701,-1,-1,-1,2702,NORMAL
2026-06-08T18:50:17.763Z,netguard/device1,esp32_1,NORMAL,1678,28.1,65.0,-1,2705,NORMAL
2026-06-08T18:50:19.980Z,netguard/attacker,esp32_3,NORMAL,3702,-1,-1,-1,3939,NORMAL
2026-06-08T18:50:25.883Z,netguard/attacker,esp32_3,NORMAL,3703,-1,-1,-1,5903,NORMAL
2026-06-08T18:50:26.127Z,netguard/device1,esp32_1,NORMAL,1679,28.1,65.0,-1,8363,NORMAL
2026-06-08T18:50:26.620Z,netguard/device1,esp32_1,NORMAL,1680,28.1,65.0,-1,493,NORMAL
2026-06-08T18:50:27.605Z,netguard/device1,esp32_1,NORMAL,1681,28.1,65.0,-1,984,NORMAL
2026-06-08T18:50:29.078Z,netguard/device2,esp32_2,NORMAL,1580,-1,-1,1,22138,NORMAL
2026-06-08T18:50:29.081Z,netguard/device2,esp32_2,NORMAL,1581,-1,-1,1,2,NORMAL
2026-06-08T18:50:29.082Z,netguard/device2,esp32_2,NORMAL,1582,-1,-1,1,1,NORMAL
2026-06-08T18:50:29.083Z,netguard/device2,esp32_2,NORMAL,1583,-1,-1,1,1,NORMAL
2026-06-08T18:50:29.084Z,netguard/device2,esp32_2,NORMAL,1584,-1,-1,1,0,NORMAL
2026-06-08T18:50:29.096Z,netguard/attacker,esp32_3,NORMAL,3704,-1,-1,-1,3212,NORMAL
2026-06-08T18:50:29.106Z,netguard/device2,esp32_2,NORMAL,1585,-1,-1,1,22,NORMAL
2026-06-08T18:50:30.061Z,netguard/device1,esp32_1,NORMAL,1682,28.1,65.0,-1,2456,NORMAL
2026-06-08T18:50:31.784Z,netguard/attacker,esp32_3,NORMAL,3705,-1,-1,-1,2687,NORMAL
2026-06-08T18:50:31.790Z,netguard/device2,esp32_2,NORMAL,1586,-1,-1,1,2684,NORMAL
2026-06-08T18:50:33.507Z,netguard/device1,esp32_1,NORMAL,1683,28.1,65.0,-1,3445,NORMAL
2026-06-08T18:50:33.999Z,netguard/attacker,esp32_3,NORMAL,3706,-1,-1,-1,2214,NORMAL
2026-06-08T18:50:36.213Z,netguard/device2,esp32_2,NORMAL,1587,-1,-1,1,4422,NORMAL
2026-06-08T18:50:36.458Z,netguard/device1,esp32_1,NORMAL,1684,28.1,65.0,-1,2951,NORMAL
2026-06-08T18:50:40.887Z,netguard/device1,esp32_1,NORMAL,1685,28.1,65.0,-1,4428,NORMAL
2026-06-08T18:50:43.839Z,netguard/attacker,esp32_3,NORMAL,3707,-1,-1,-1,9839,NORMAL
2026-06-08T18:50:44.330Z,netguard/attacker,esp32_3,NORMAL,3708,-1,-1,-1,491,NORMAL
2026-06-08T18:50:46.545Z,netguard/device1,esp32_1,NORMAL,1686,28.1,65.0,-1,5658,NORMAL
2026-06-08T18:50:46.790Z,netguard/attacker,esp32_3,NORMAL,3709,-1,-1,-1,2460,NORMAL
2026-06-08T18:50:47.589Z,netguard/device1,esp32_1,NORMAL,1687,28.1,65.0,-1,1044,NORMAL
2026-06-08T18:50:49.989Z,netguard/attacker,esp32_3,NORMAL,3710,-1,-1,-1,3198,NORMAL
2026-06-08T18:50:50.727Z,netguard/device2,esp32_2,NORMAL,1588,-1,-1,1,14513,NORMAL
2026-06-08T18:50:51.217Z,netguard/device2,esp32_2,NORMAL,1589,-1,-1,1,490,NORMAL
2026-06-08T18:50:51.219Z,netguard/device2,esp32_2,NORMAL,1590,-1,-1,1,1,NORMAL
2026-06-08T18:50:51.220Z,netguard/device2,esp32_2,NORMAL,1591,-1,-1,1,0,NORMAL
2026-06-08T18:50:51.231Z,netguard/device2,esp32_2,NORMAL,1592,-1,-1,1,10,NORMAL
2026-06-08T18:50:51.712Z,netguard/device1,esp32_1,NORMAL,1688,28.1,65.0,-1,4122,NORMAL
2026-06-08T18:50:52.695Z,netguard/attacker,esp32_3,NORMAL,3711,-1,-1,-1,2705,NORMAL
2026-06-08T18:50:54.419Z,netguard/device2,esp32_2,NORMAL,1593,-1,-1,1,3187,NORMAL
2026-06-08T18:50:56.138Z,netguard/device1,esp32_1,NORMAL,1689,28.1,65.0,-1,4425,NORMAL
2026-06-08T18:50:57.370Z,netguard/attacker,esp32_3,NORMAL,3712,-1,-1,-1,4675,NORMAL
2026-06-08T18:50:59.091Z,netguard/device1,esp32_1,NORMAL,1690,28.1,65.0,-1,2952,NORMAL
2026-06-08T18:51:02.300Z,netguard/attacker,esp32_3,NORMAL,3713,-1,-1,-1,4929,NORMAL
2026-06-08T18:51:04.502Z,netguard/device1,esp32_1,NORMAL,1691,28.1,65.0,-1,5411,NORMAL
2026-06-08T18:51:04.504Z,netguard/attacker,esp32_3,NORMAL,3714,-1,-1,-1,2203,NORMAL
2026-06-08T18:51:08.193Z,netguard/device2,esp32_2,NORMAL,1594,-1,-1,1,13774,NORMAL
2026-06-08T18:51:08.684Z,netguard/device1,esp32_1,NORMAL,1692,28.1,65.0,-1,4182,NORMAL
2026-06-08T18:51:08.930Z,netguard/attacker,esp32_3,NORMAL,3715,-1,-1,-1,4425,NORMAL
2026-06-08T18:51:08.932Z,netguard/device2,esp32_2,NORMAL,1595,-1,-1,1,738,NORMAL
2026-06-08T18:51:08.933Z,netguard/device2,esp32_2,NORMAL,1596,-1,-1,1,0,NORMAL
2026-06-08T18:51:08.937Z,netguard/device2,esp32_2,NORMAL,1597,-1,-1,1,3,NORMAL
2026-06-08T18:51:11.884Z,netguard/device2,esp32_2,NORMAL,1598,-1,-1,1,2947,NORMAL
2026-06-08T18:51:12.378Z,netguard/device1,esp32_1,NORMAL,1693,28.1,65.0,-1,3693,NORMAL
2026-06-08T18:51:13.358Z,netguard/attacker,esp32_3,NORMAL,3716,-1,-1,-1,4428,NORMAL
2026-06-08T18:51:14.835Z,netguard/attacker,esp32_3,NORMAL,3717,-1,-1,-1,1476,NORMAL
2026-06-08T18:51:15.574Z,netguard/device2,esp32_2,NORMAL,1599,-1,-1,1,3689,NORMAL
2026-06-08T18:51:17.786Z,netguard/device1,esp32_1,NORMAL,1694,28.1,65.0,-1,5408,NORMAL
2026-06-08T18:51:17.787Z,netguard/attacker,esp32_3,NORMAL,3718,-1,-1,-1,2952,NORMAL
2026-06-08T18:51:20.246Z,netguard/device2,esp32_2,NORMAL,1600,-1,-1,1,4672,NORMAL
2026-06-08T18:51:22.214Z,netguard/attacker,esp32_3,NORMAL,3719,-1,-1,-1,4426,NORMAL
2026-06-08T18:51:23.444Z,netguard/device2,esp32_2,NORMAL,1601,-1,-1,1,3198,NORMAL
2026-06-08T18:51:26.888Z,netguard/attacker,esp32_3,NORMAL,3720,-1,-1,-1,4674,NORMAL
2026-06-08T18:51:27.626Z,netguard/device2,esp32_2,NORMAL,1602,-1,-1,1,4181,NORMAL
2026-06-08T18:51:29.349Z,netguard/attacker,esp32_3,NORMAL,3721,-1,-1,-1,2460,NORMAL
2026-06-08T18:51:29.592Z,netguard/device1,esp32_1,NORMAL,1695,28.2,65.0,-1,11806,NORMAL
2026-06-08T18:51:29.596Z,netguard/device1,esp32_1,NORMAL,1696,28.2,65.0,-1,3,NORMAL
2026-06-08T18:51:29.597Z,netguard/device1,esp32_1,NORMAL,1697,28.2,65.0,-1,1,NORMAL
2026-06-08T18:51:29.608Z,netguard/device1,esp32_1,NORMAL,1698,28.2,64.0,-1,11,NORMAL
2026-06-08T18:51:30.087Z,netguard/device2,esp32_2,NORMAL,1603,-1,-1,1,2460,NORMAL
2026-06-08T18:51:32.791Z,netguard/device2,esp32_2,NORMAL,1604,-1,-1,1,2704,NORMAL
2026-06-08T18:51:33.530Z,netguard/device1,esp32_1,NORMAL,1699,28.2,64.0,-1,3921,NORMAL
2026-06-08T18:51:34.514Z,netguard/attacker,esp32_3,NORMAL,3722,-1,-1,-1,5165,NORMAL
2026-06-08T18:51:36.729Z,netguard/device1,esp32_1,NORMAL,1700,28.2,64.0,-1,3199,NORMAL
2026-06-08T18:51:37.711Z,netguard/device2,esp32_2,NORMAL,1605,-1,-1,1,4920,NORMAL
2026-06-08T18:51:39.434Z,netguard/device1,esp32_1,NORMAL,1701,28.2,64.0,-1,2705,NORMAL
2026-06-08T18:51:39.926Z,netguard/device2,esp32_2,NORMAL,1606,-1,-1,1,2214,NORMAL
2026-06-08T18:51:42.386Z,netguard/device2,esp32_2,NORMAL,1607,-1,-1,1,2459,NORMAL
2026-06-08T18:51:45.092Z,netguard/device1,esp32_1,NORMAL,1702,28.2,64.0,-1,5657,NORMAL
2026-06-08T18:51:46.814Z,netguard/attacker,esp32_3,NORMAL,3723,-1,-1,-1,12299,NORMAL
2026-06-08T18:51:47.306Z,netguard/attacker,esp32_3,NORMAL,3724,-1,-1,-1,491,NORMAL
2026-06-08T18:51:47.310Z,netguard/attacker,esp32_3,NORMAL,3725,-1,-1,-1,3,NORMAL
2026-06-08T18:51:47.312Z,netguard/attacker,esp32_3,NORMAL,3726,-1,-1,-1,2,NORMAL
2026-06-08T18:51:47.328Z,netguard/device2,esp32_2,NORMAL,1608,-1,-1,1,4942,NORMAL
2026-06-08T18:51:48.290Z,netguard/device1,esp32_1,NORMAL,1703,28.2,64.0,-1,3198,NORMAL
2026-06-08T18:51:50.012Z,netguard/device2,esp32_2,NORMAL,1609,-1,-1,1,2684,NORMAL
2026-06-08T18:51:50.504Z,netguard/cmd,cmd,TOPIC_BOMB,-1,-1,-1,-1,94955,TOPIC_BOMB
2026-06-08T18:51:51.734Z,netguard/device1,esp32_1,NORMAL,1704,28.1,65.0,-1,3444,TOPIC_BOMB
2026-06-08T18:51:52.472Z,netguard/device2,esp32_2,NORMAL,1610,-1,-1,1,2459,TOPIC_BOMB
2026-06-08T18:51:54.440Z,netguard/device1,esp32_1,NORMAL,1705,28.2,64.0,-1,2705,TOPIC_BOMB
2026-06-08T18:51:55.916Z,netguard/attacker,esp32_3,NORMAL,3727,-1,-1,-1,8604,NORMAL
2026-06-08T18:51:56.654Z,netguard/device1,esp32_1,NORMAL,1706,28.2,65.0,-1,2213,NORMAL
2026-06-08T18:51:56.655Z,netguard/junk_998,esp32_3,TOPIC_BOMB,-1,-1,-1,-1,738,TOPIC_BOMB
2026-06-08T18:51:56.656Z,netguard/junk_631,esp32_3,TOPIC_BOMB,-1,-1,-1,-1,1,TOPIC_BOMB
2026-06-08T18:51:56.670Z,netguard/junk_103,esp32_3,TOPIC_BOMB,-1,-1,-1,-1,14,TOPIC_BOMB
2026-06-08T18:51:56.680Z,netguard/junk_636,esp32_3,TOPIC_BOMB,-1,-1,-1,-1,10,TOPIC_BOMB
2026-06-08T18:51:56.689Z,netguard/junk_479,esp32_3,TOPIC_BOMB,-1,-1,-1,-1,9,TOPIC_BOMB
2026-06-08T18:51:56.691Z,netguard/junk_676,esp32_3,TOPIC_BOMB,-1,-1,-1,-1,1,TOPIC_BOMB
2026-06-08T18:51:56.701Z,netguard/junk_516,esp32_3,TOPIC_BOMB,-1,-1,-1,-1,10,TOPIC_BOMB
2026-06-08T18:51:56.702Z,netguard/junk_509,esp32_3,TOPIC_BOMB,-1,-1,-1,-1,0,TOPIC_BOMB
2026-06-08T18:51:56.703Z,netguard/junk_454,esp32_3,TOPIC_BOMB,-1,-1,-1,-1,1,TOPIC_BOMB
2026-06-08T18:51:56.705Z,netguard/junk_147,esp32_3,TOPIC_BOMB,-1,-1,-1,-1,1,TOPIC_BOMB
2026-06-08T18:51:56.717Z,netguard/junk_573,esp32_3,TOPIC_BOMB,-1,-1,-1,-1,11,TOPIC_BOMB
2026-06-08T18:51:56.726Z,netguard/junk_513,esp32_3,TOPIC_BOMB,-1,-1,-1,-1,9,TOPIC_BOMB
